37.730865,-122.458851
37.731111,-122.458642
37.731429,-122.458551
37.732040,-122.458551
37.732545,-122.458615
37.733126,-122.458813
37.733652,-122.459060
37.734246,-122.459473
37.734632,-122.459843
37.734988,-122.460251
37.735374,-122.459618
37.735518,-122.459715
37.735357,-122.458825
37.735357,-122.458662
37.735535,-122.457750
37.735603,-122.457277
37.735569,-122.457100
37.735535,-122.456875
37.735599,-122.456489
37.735569,-122.456108
37.735493,-122.455765
37.735557,-122.455325
37.735599,-122.455110
37.735722,-122.454767
37.735732,-122.454662
37.735677,-122.454461
37.735622,-122.454372
37.735573,-122.454324
37.735463,-122.454227
37.735334,-122.454085
37.735309,-122.453988
37.735400,-122.453712
37.735568,-122.453302
37.735101,-122.453093
37.734116,-122.452652
37.734171,-122.452478
37.734169,-122.452308
37.733791,-122.452303
37.733791,-122.452555
37.733755,-122.452654
37.733006,-122.453840
37.733009,-122.453686
37.733041,-122.453434
37.731573,-122.453427
37.731548,-122.454666
37.731429,-122.455675
37.730911,-122.458119
37.730864,-122.458516
37.730865,-122.458851
