37.745503,-122.451653
37.745724,-122.450956
37.745911,-122.450269
37.746004,-122.449550
37.746097,-122.449056
37.746402,-122.447908
37.746682,-122.446760
37.746835,-122.445623
37.746750,-122.445247
37.746648,-122.444786
37.746678,-122.444661
37.746650,-122.444425
37.746637,-122.444058
37.746607,-122.443881
37.746541,-122.443688
37.746501,-122.443540
37.746493,-122.443399
37.746550,-122.443144
37.746607,-122.442948
37.746851,-122.442232
37.747167,-122.441245
37.747186,-122.441061
37.747139,-122.440793
37.747080,-122.440608
37.747014,-122.440495
37.746921,-122.440404
37.746815,-122.440310
37.746669,-122.440230
37.746591,-122.440203
37.746470,-122.440206
37.745931,-122.440249
37.745698,-122.440262
37.745600,-122.440254
37.745303,-122.440160
37.745174,-122.440093
37.745068,-122.440021
37.744852,-122.439849
37.744746,-122.439699
37.744472,-122.439270
37.743547,-122.437744
37.743295,-122.437299
37.742667,-122.436427
37.742489,-122.436239
37.742341,-122.436108
37.742197,-122.436003
37.742012,-122.435888
37.741441,-122.435628
37.741110,-122.435550
37.740930,-122.435547
37.740765,-122.435590
37.740165,-122.435912
37.739370,-122.436369
37.739323,-122.436374
37.739272,-122.436363
37.738474,-122.436926
37.738355,-122.437124
37.738300,-122.437328
37.738292,-122.437526
37.738508,-122.438679
37.738661,-122.439484
37.738669,-122.439688
37.738610,-122.439886
37.738457,-122.440036
37.738249,-122.440149
37.738084,-122.440160
37.737995,-122.440117
37.737783,-122.439913
37.737635,-122.439790
37.737459,-122.439736
37.737192,-122.439706
37.735864,-122.439742
37.735514,-122.439751
37.735421,-122.439770
37.734967,-122.439926
37.734903,-122.440006
37.735068,-122.440607
37.735174,-122.440741
37.735361,-122.440848
37.735616,-122.440998
37.735616,-122.441030
37.735824,-122.441341
37.735972,-122.441770
37.735997,-122.442011
37.735942,-122.442268
37.735683,-122.443218
37.735675,-122.443443
37.735756,-122.443652
37.735917,-122.443802
37.736085,-122.443864
37.736267,-122.443826
37.736432,-122.443695
37.736580,-122.443464
37.736971,-122.442830
37.737164,-122.442554
37.737315,-122.442444
37.737504,-122.442372
37.737714,-122.442380
37.737704,-122.442376
37.738043,-122.442478
37.738380,-122.442580
37.738630,-122.442580
37.739222,-122.442470
37.739453,-122.442486
37.739633,-122.442585
37.739775,-122.442754
37.739883,-122.442958
37.739934,-122.443221
37.740046,-122.443661
37.740137,-122.443841
37.740245,-122.444007
37.740383,-122.444133
37.740593,-122.444286
37.740763,-122.444476
37.740880,-122.444688
37.740958,-122.444951
37.741000,-122.445233
37.741049,-122.445563
37.741127,-122.445786
37.741267,-122.445950
37.741439,-122.446057
37.741933,-122.446140
37.742175,-122.446223
37.742351,-122.446365
37.742487,-122.446606
37.742612,-122.446890
37.742652,-122.447078
37.742823,-122.448746
37.742880,-122.449022
37.742982,-122.449285
37.743116,-122.449521
37.743368,-122.449795
37.743444,-122.449921
37.744196,-122.450516
37.745375,-122.451491
37.745503,-122.451653
