37.787647,-122.484853
37.787689,-122.484188
37.788045,-122.484208
37.788312,-122.484170
37.788893,-122.483773
37.789402,-122.484073
37.789449,-122.484309
37.789542,-122.484513
37.789665,-122.484652
37.789754,-122.484829
37.789873,-122.485221
37.790017,-122.485538
37.790181,-122.485669
37.790329,-122.485728
37.790528,-122.486018
37.790676,-122.485905
37.790803,-122.485819
37.791142,-122.485519
37.791447,-122.485143
37.791566,-122.485004
37.791812,-122.484800
37.792160,-122.484639
37.792533,-122.484360
37.792753,-122.484167
37.793084,-122.483942
37.793694,-122.483631
37.794237,-122.483395
37.795941,-122.482644
37.796484,-122.482451
37.797137,-122.482140
37.798044,-122.481797
37.798256,-122.481718
37.798485,-122.481713
37.798659,-122.481751
37.798885,-122.481663
37.798970,-122.481556
37.799055,-122.481443
37.799136,-122.481373
37.799352,-122.481309
37.799598,-122.481153
37.799751,-122.481051
37.799933,-122.480960
37.800204,-122.480756
37.800403,-122.480531
37.800929,-122.480290
37.801353,-122.480172
37.801811,-122.480097
37.801959,-122.480017
37.802417,-122.479910
37.802574,-122.479835
37.802850,-122.479738
37.803740,-122.479341
37.803982,-122.479202
37.804436,-122.479052
37.805114,-122.478832
37.805296,-122.478773
37.806641,-122.478479
37.806680,-122.478450
37.807290,-122.478375
37.807816,-122.478418
37.808036,-122.478450
37.808142,-122.478375
37.808316,-122.478198
37.808464,-122.478101
37.808833,-122.477945
37.809870,-122.477851
37.810548,-122.477754
37.810870,-122.477615
37.811073,-122.477186
37.810903,-122.476564
37.810708,-122.476371
37.810420,-122.476242
37.809835,-122.476135
37.809632,-122.476038
37.809420,-122.475544
37.809267,-122.474975
37.809182,-122.474728
37.809080,-122.474074
37.809097,-122.473229
37.808978,-122.472424
37.808955,-122.472350
37.808959,-122.472192
37.808936,-122.472125
37.808904,-122.472042
37.808894,-122.471925
37.808847,-122.471783
37.808848,-122.471656
37.808836,-122.471557
37.808794,-122.471321
37.808584,-122.470637
37.809430,-122.470043
37.809451,-122.469995
37.809180,-122.469400
37.809061,-122.469459
37.809044,-122.469534
37.809281,-122.470060
37.808535,-122.470580
37.808327,-122.470274
37.808141,-122.469941
37.807921,-122.469619
37.807811,-122.469453
37.807633,-122.469300
37.807366,-122.469171
37.807095,-122.468914
37.806964,-122.468699
37.806871,-122.468329
37.806701,-122.467514
37.806527,-122.467155
37.806468,-122.466935
37.806404,-122.466790
37.806298,-122.466634
37.806209,-122.466441
37.806162,-122.466296
37.806065,-122.466087
37.805980,-122.465771
37.805899,-122.465294
37.805768,-122.464918
37.805526,-122.464473
37.805255,-122.463754
37.805141,-122.463545
37.805014,-122.463191
37.804982,-122.462940
37.805010,-122.462736
37.805116,-122.462267
37.805173,-122.461706
37.805226,-122.460690
37.805283,-122.460296
37.805294,-122.460057
37.805555,-122.458312
37.805746,-122.457448
37.805827,-122.456568
37.805903,-122.456171
37.806429,-122.454390
37.806404,-122.454297
37.806190,-122.454225
37.806020,-122.454308
37.805560,-122.454364
37.805448,-122.454334
37.805410,-122.454339
37.805385,-122.454390
37.805336,-122.455042
37.805139,-122.456270
37.804809,-122.459135
37.804652,-122.460042
37.804627,-122.460455
37.804589,-122.460535
37.804508,-122.460401
37.804487,-122.460314
37.804525,-122.460204
37.804550,-122.460040
37.804520,-122.459901
37.804247,-122.459770
37.804158,-122.459765
37.804005,-122.459781
37.803865,-122.459929
37.803759,-122.459972
37.803677,-122.459955
