37.759158,-122.444977
37.759389,-122.444952
37.759603,-122.444866
37.759760,-122.444729
37.759847,-122.444614
37.760978,-122.442871
37.761098,-122.442569
37.761114,-122.442377
37.761131,-122.440322
37.761159,-122.440180
37.761216,-122.440008
37.761477,-122.439411
37.760629,-122.439325
37.757467,-122.439018
37.757094,-122.438975
37.755414,-122.438878
37.754222,-122.438789
37.754112,-122.440924
37.754178,-122.441147
37.754316,-122.441890
37.754339,-122.442005
37.754526,-122.441882
37.754772,-122.441783
37.755012,-122.441694
37.755135,-122.441632
37.755313,-122.441506
37.755695,-122.441206
37.755939,-122.441099
37.756134,-122.441091
37.756346,-122.441240
37.756444,-122.441374
37.756516,-122.441605
37.756556,-122.441948
37.756622,-122.442171
37.756696,-122.442343
37.756825,-122.442493
37.756965,-122.442614
37.757417,-122.442928
37.757739,-122.443228
37.758191,-122.443842
37.758301,-122.444062
37.758505,-122.444518
37.758639,-122.444703
37.758828,-122.444861
37.759078,-122.444947
37.759158,-122.444977
